era,release_date,set_name,set_code,card_number,edition,variant,language,japanese_name,english_name,category,artwork_reason,artwork_evidence_urls,stamps_reason,stamps_evidence_urls,canonical_image_url,card_uid
sm,2016-11-18,SM Promo,SM-P,224/SM-P,not_applicable,UNKNOWN,jp,ピカチュウ,Pikachu,stamps,,,224/SM-P carries the Pokémon Center 20th Anniversary campaign logo on the Japanese printing.,https://bulbapedia.bulbagarden.net/wiki/Pikachu_%28SM-P_Promo_224%29 | https://www.psacard.com/cert/95143789/psa,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598301.jpg,0b4ad3d2-5bce-4b76-9e4f-118808324fe9
sm,2016-11-18,SM Promo,SM-P,286/SM-P,not_applicable,ムンク,jp,コダック,Psyduck,artwork,286/SM-P uses a Psyduck composition created for the Japan-only Munch exhibition collaboration.,https://bulbapedia.bulbagarden.net/wiki/Psyduck_%28SM-P_Promo_286%29 | https://www.pokemon-card.com/info/2018/20181015_001440.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598363.jpg,0190ed4b-72bd-433b-9a3b-570a477bfc75
sm,2016-11-18,SM Promo,SM-P,287/SM-P,not_applicable,ムンク,jp,イーブイ,Eevee,artwork,287/SM-P uses an Eevee composition created for the Japan-only Munch exhibition collaboration.,https://bulbapedia.bulbagarden.net/wiki/Eevee_%28SM-P_Promo_287%29 | https://www.pokemon-card.com/info/2018/20181015_001440.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598364.jpg,51241d7a-2d1e-43f6-84d7-7acf86f5e161
sm,2016-11-18,SM Promo,SM-P,288/SM-P,not_applicable,ムンク,jp,ピカチュウ,Pikachu,artwork,288/SM-P uses a Pikachu composition created for the Japan-only Munch exhibition collaboration.,https://bulbapedia.bulbagarden.net/wiki/Pikachu_%28SM-P_Promo_288%29 | https://www.pokemon-card.com/info/2018/20181015_001440.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598365.jpg,a2084bc5-014a-4ecd-aa69-16d3e03524f0
sm,2016-11-18,SM Promo,SM-P,289/SM-P,not_applicable,ムンク,jp,ミミッキュ,Mimikyu,artwork,289/SM-P uses a Mimikyu composition created for the Japan-only Munch exhibition collaboration.,https://bulbapedia.bulbagarden.net/wiki/Mimikyu_%28SM-P_Promo_289%29 | https://www.pokemon-card.com/info/2018/20181015_001440.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598366.jpg,8a2cc069-54b1-42c9-92ed-2ae012753203
sm,2016-11-18,SM Promo,SM-P,290/SM-P,not_applicable,ムンク,jp,モクロー,Rowlet,artwork,290/SM-P uses a Rowlet composition created for the Japan-only Munch exhibition collaboration.,https://bulbapedia.bulbagarden.net/wiki/Rowlet_%28SM-P_Promo_290%29 | https://www.pokemon-card.com/info/2018/20181015_001440.html,,,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598367.jpg,1e39a030-6f32-45da-bfb3-9adc742d7e27
sm,2016-11-18,SM Promo,SM-P,328/SM-P,unknown,UNKNOWN,jp,おとりよせパッド,Order Pad,stamps,,,328/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Order_Pad_%28Ultra_Prism_131%29 | https://pokumon.com/card/order-pad-328-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598405.jpg,07eb02b7-b446-43aa-ac0d-0350966d84b3
sm,2016-11-18,SM Promo,SM-P,329/SM-P,unknown,UNKNOWN,jp,ともだちてちょう,Pal Pad,stamps,,,329/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Pal_Pad_%28Flashfire_92%29 | https://pokumon.com/card/pal-pad-329-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598406.jpg,85889ef7-bab0-4a0b-9314-3b9cb328620d
sm,2016-11-18,SM Promo,SM-P,330/SM-P,unknown,UNKNOWN,jp,ポケモン通信,Pokemon Communication,stamps,,,330/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_Communication_%28HeartGold_%26_SoulSilver_98%29 | https://pokumon.com/card/pokemon-communication-330-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598407.jpg,4186b2b6-781a-4476-a9ba-46615324cb7b
sm,2016-11-18,SM Promo,SM-P,331/SM-P,unknown,UNKNOWN,jp,モーモーミルク,Moomoo Milk,stamps,,,331/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Moomoo_Milk | https://pokumon.com/card/moo-moo-milk-331-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598408.jpg,0bba7d16-e2e9-4d25-892d-7be064881b6a
sm,2016-11-18,SM Promo,SM-P,332/SM-P,unknown,UNKNOWN,jp,こだわりメット,Choice Helmet,stamps,,,332/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Choice_Helmet_%28Lost_Thunder_169%29 | https://pokumon.com/card/choice-helmet-332-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598409.jpg,ed067a67-db7c-493e-8975-bddabaff2642
sm,2016-11-18,SM Promo,SM-P,333/SM-P,unknown,UNKNOWN,jp,カヒリ,Kahili,stamps,,,333/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Kahili_%28Lost_Thunder_179%29 | https://pokumon.com/card/kahili-333-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598410.jpg,552cf994-b4f6-4062-99e1-bb21ea7d9e6e
sm,2016-11-18,SM Promo,SM-P,334/SM-P,unknown,UNKNOWN,jp,ジャッジマン,Judge,stamps,,,334/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Judge_%28SM-P_Promo_334%29 | https://pokumon.com/card/judge-334-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598411.jpg,a1bc5c4b-71a7-4a97-b04f-a478ea1c69c4
sm,2016-11-18,SM Promo,SM-P,335/SM-P,unknown,UNKNOWN,jp,シロナ,Cynthia,stamps,,,335/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Cynthia_%28Ultra_Prism_119%29 | https://pokumon.com/card/cynthia-335-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598412.jpg,1af68076-dfc0-4ac4-95a8-d96ea7fd1c4f
sm,2016-11-18,SM Promo,SM-P,336/SM-P,unknown,UNKNOWN,jp,ポケモンだいすきクラブ,Pokemon Fan Club,stamps,,,336/SM-P carries the Japan Event Organizer logo; the underlying artwork also appeared internationally.,https://bulbapedia.bulbagarden.net/wiki/Pok%C3%A9mon_Fan_Club_%28SM-P_Promo_336%29 | https://pokumon.com/card/pokemon-fan-club-336-sm-p-japanese-promo/,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598413.jpg,0429c275-17d7-438a-964e-6ab203de337f
sm,2016-11-18,SM Promo,SM-P,344/SM-P,unknown,"ステーション, SM新デザイン",jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/grass-energy-344-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28SM-P_Promo_344%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598421.jpg,560f13ba-a246-4ec3-8412-02717103c54f
sm,2016-11-18,SM Promo,SM-P,345/SM-P,unknown,"ステーション, SM新デザイン",jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/fire-energy-345-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28SM-P_Promo_345%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598422.jpg,ebba3ebc-aa81-4c2c-84b5-16444644c243
sm,2016-11-18,SM Promo,SM-P,346/SM-P,unknown,"ステーション, SM新デザイン",jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/water-energy-346-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_346%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598423.jpg,f7a8f00c-1e8e-44bc-bbac-46b2bbc245f7
sm,2016-11-18,SM Promo,SM-P,347/SM-P,unknown,"ステーション, SM新デザイン",jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/lightning-energy-347-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28SM-P_Promo_347%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598424.jpg,cf65631e-3f84-4927-8f3b-c9965daea570
sm,2016-11-18,SM Promo,SM-P,348/SM-P,unknown,"ステーション, SM新デザイン",jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/psychic-energy-348-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28SM-P_Promo_348%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598425.jpg,7fec998f-2482-4a01-975d-9576e6727b4f
sm,2016-11-18,SM Promo,SM-P,349/SM-P,unknown,"ステーション, SM新デザイン",jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/fighting-energy-349-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28SM-P_Promo_349%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598426.jpg,602628a8-4777-431e-8249-7701d241727b
sm,2016-11-18,SM Promo,SM-P,350/SM-P,unknown,"ステーション, SM新デザイン",jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/darkness-energy-350-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28SM-P_Promo_350%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598427.jpg,8ee28a38-ea92-4188-bf34-e7136d61612a
sm,2016-11-18,SM Promo,SM-P,351/SM-P,unknown,"ステーション, SM新デザイン",jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/metal-energy-351-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28SM-P_Promo_351%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598428.jpg,5b94b081-dd8c-4566-b58f-4abb0a9357d2
sm,2016-11-18,SM Promo,SM-P,352/SM-P,unknown,"ステーション, SM新デザイン",jp,基本フェアリーエネルギー,Basic Fairy Energy,stamps,,,The exact Japanese printing carries the Japan-only Pokémon Card Station event or campaign marking.,https://pokumon.com/card/fairy-energy-352-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fairy_Energy_%28SM-P_Promo_352%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598429.jpg,bfec092c-de38-4841-8cc8-8c579ba686f6
sm,2016-11-18,SM Promo,SM-P,380/SM-P,unknown,LAWSON,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Lawson campaign event or campaign marking.,https://pokumon.com/card/water-energy-380-sm-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28SM-P_Promo_380%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/598457.jpg,231e4f62-59fe-4721-a4b6-37edd798bfbb
swsh,2019-12-06,S Promo,S-P,009/S-P,unknown,"ステーション, SSデザイン",jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/grass-energy-009-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649919.jpg,8ec156f8-1b76-4e0b-a208-0341d2478206
swsh,2019-12-06,S Promo,S-P,010/S-P,unknown,"ステーション, SSデザイン",jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/fire-energy-010-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649758.jpg,1b87bd71-82a6-4543-9322-0ee6a2d68f06
swsh,2019-12-06,S Promo,S-P,011/S-P,unknown,"ステーション, SSデザイン",jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/water-energy-011-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649786.jpg,399499fb-7bec-4f60-aa8d-976386f44340
swsh,2019-12-06,S Promo,S-P,012/S-P,unknown,"ステーション, SSデザイン",jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/lightning-energy-012-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649911.jpg,ecfb0b57-a466-4c50-a36a-8f2448187c6c
swsh,2019-12-06,S Promo,S-P,013/S-P,unknown,"ステーション, SSデザイン",jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/psychic-energy-013-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649805.jpg,84ad79e1-c273-4272-8ab6-131ff6fe5ae6
swsh,2019-12-06,S Promo,S-P,014/S-P,unknown,"ステーション, SSデザイン",jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/fighting-energy-014-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649802.jpg,e09e3c04-ceaf-4206-93df-e891b4a7105e
swsh,2019-12-06,S Promo,S-P,015/S-P,unknown,"ステーション, SSデザイン",jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/darkness-energy-015-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649780.jpg,ebdec367-1c8d-4a76-a1d9-c1fac733a92b
swsh,2019-12-06,S Promo,S-P,016/S-P,unknown,"ステーション, SSデザイン",jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Station marking.,https://pokumon.com/card/metal-energy-016-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649775.jpg,acb0b521-7903-46c9-b526-e9c88dbeed74
swsh,2019-12-06,S Promo,S-P,060/S-P,unknown,チャンピオンズリーグ2020,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/grass-energy-060-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Grass_Energy_%28S-P_Promo_60%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649916.jpg,b9d012e4-8f7f-4fc5-8c0e-ce5578c61924
swsh,2019-12-06,S Promo,S-P,061/S-P,unknown,チャンピオンズリーグ2020,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/fire-energy-061-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fire_Energy_%28S-P_Promo_61%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649757.jpg,9c150b30-3b39-426c-b0b4-1bcc45e6f2e9
swsh,2019-12-06,S Promo,S-P,062/S-P,unknown,チャンピオンズリーグ2020,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/water-energy-062-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Water_Energy_%28S-P_Promo_62%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649789.jpg,2547d3f7-d07d-4867-999c-857435da54f8
swsh,2019-12-06,S Promo,S-P,063/S-P,unknown,チャンピオンズリーグ2020,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/lightning-energy-063-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Lightning_Energy_%28S-P_Promo_63%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649809.jpg,8223f403-87bd-4305-8a9c-d9af3926ce79
swsh,2019-12-06,S Promo,S-P,064/S-P,unknown,チャンピオンズリーグ2020,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/psychic-energy-064-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Psychic_Energy_%28S-P_Promo_64%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649807.jpg,be3a5256-27d3-407e-889e-16995f4a47d5
swsh,2019-12-06,S Promo,S-P,065/S-P,unknown,チャンピオンズリーグ2020,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/fighting-energy-065-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Fighting_Energy_%28S-P_Promo_65%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649799.jpg,67ca61ef-9351-4c92-8279-d9cb0d9580b3
swsh,2019-12-06,S Promo,S-P,066/S-P,unknown,チャンピオンズリーグ2020,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/darkness-energy-066-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Darkness_Energy_%28S-P_Promo_66%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649778.jpg,189dca05-1c93-47d2-8126-9d6ad7c5abd1
swsh,2019-12-06,S Promo,S-P,067/S-P,unknown,チャンピオンズリーグ2020,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact Japanese printing carries the Japan-only Champions League 2020 event or campaign marking.,https://pokumon.com/card/metal-energy-067-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/Metal_Energy_%28S-P_Promo_67%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649773.jpg,9613fc3a-2ec7-4787-b6b7-fb9e455125f3
swsh,2019-12-06,S Promo,S-P,083/S-P,unknown,ムゲンダイナチャレンジキャンペーン,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,083/S-P carries the Japan-only Eternatus Challenge Campaign marking.,https://pokumon.com/card/darkness-energy-083-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649784.jpg,5bf502e5-271f-4115-9346-3f41a728327b
swsh,2019-12-06,S Promo,S-P,090/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/grass-energy-090-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649918.jpg,5ab9f3c4-fbd7-4ea3-b70b-f93a2a0f125a
swsh,2019-12-06,S Promo,S-P,091/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/fire-energy-091-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649756.jpg,d689efd8-fc9c-42f0-9d28-d7553d874d5d
swsh,2019-12-06,S Promo,S-P,092/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/water-energy-092-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649795.jpg,111b6c99-8c2a-4a38-b8f3-3a3fd781885b
swsh,2019-12-06,S Promo,S-P,093/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/lightning-energy-093-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649912.jpg,579e4bcc-4109-4d95-909f-400baa11ad13
swsh,2019-12-06,S Promo,S-P,094/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本超エネルギー,Basic Psychic Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/psychic-energy-094-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649806.jpg,ba239730-f0c4-43db-8e20-aff18745416b
swsh,2019-12-06,S Promo,S-P,095/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本闘エネルギー,Basic Fighting Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/fighting-energy-095-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649798.jpg,9b49d34f-90b7-4f2e-a9a0-5edb481e10ac
swsh,2019-12-06,S Promo,S-P,096/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本悪エネルギー,Basic Darkness Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/darkness-energy-096-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649787.jpg,71a591a6-4cf7-4e06-90ac-c7e2ef47d5ae
swsh,2019-12-06,S Promo,S-P,097/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本鋼エネルギー,Basic Metal Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/metal-energy-097-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649777.jpg,b39e042a-cfb6-4f3f-9842-e73df08347a5
swsh,2019-12-06,S Promo,S-P,098/S-P,unknown,ジム応援キャンペーン ミラー,jp,基本フェアリーエネルギー,Basic Fairy Energy,stamps,,,The exact S-P energy carries the Japan-only Pokémon Card Gym campaign marking.,https://pokumon.com/card/fairy-energy-098-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649920.jpg,e08dc499-313b-47ff-8c61-2dc3fb25b8cf
swsh,2019-12-06,S Promo,S-P,133/S-P,unknown,LAWSON,jp,基本水エネルギー,Basic Water Energy,stamps,,,133/S-P carries the Japan-only Lawson V Start Campaign marking.,https://pokumon.com/card/water-energy-133-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649791.jpg,2e426f1e-178c-48e9-8b50-bf1443372793
swsh,2019-12-06,S Promo,S-P,246/S-P,unknown,チャンピオンズリーグ2022,jp,基本草エネルギー,Basic Grass Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/grass-energy-246-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649917.jpg,0839a84d-466c-4316-aaad-591e2882426f
swsh,2019-12-06,S Promo,S-P,247/S-P,unknown,チャンピオンズリーグ2022,jp,基本炎エネルギー,Basic Fire Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/fire-energy-247-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649759.jpg,9b93220a-0d91-44ad-b0be-baa474091c37
swsh,2019-12-06,S Promo,S-P,248/S-P,unknown,チャンピオンズリーグ2022,jp,基本水エネルギー,Basic Water Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/water-energy-248-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649792.jpg,a169e8cf-b31d-4fc1-9fdb-84c0f76317aa
swsh,2019-12-06,S Promo,S-P,249/S-P,unknown,チャンピオンズリーグ2022,jp,基本雷エネルギー,Basic Lightning Energy,stamps,,,The exact S-P energy carries the Japan-only Champions League 2022 event marking.,https://pokumon.com/card/lightning-energy-249-s-p-japanese-promo/ | https://bulbapedia.bulbagarden.net/wiki/S-P_Promotional_cards_%28TCG%29,https://pub-edb881114340454d8aae56176adec4f2.r2.dev/pokemon/649808.jpg,db990f08-4183-44fa-a9f4-34f4f0dd8332
